timestamp,id,vin,lat,lon,speed,odometer
2024-11-13T12:21:41.000Z,bFDE97,3BKJHM7X0FF000000,43.7612534,-79.4689789,0,-
2024-11-13T12:51:42.000Z,bFDECE,3BKJHM7X0FF000000,43.7612534,-79.4689789,0,-
2024-11-13T13:21:41.000Z,bFDED8,3BKJHM7X0FF000000,43.7612534,-79.4689789,0,-
2024-11-13T13:51:41.000Z,bFDF22,3BKJHM7X0FF000000,43.7612534,-79.4689789,0,-
2024-11-13T14:21:41.000Z,bFDFA8,3BKJHM7X0FF000000,43.7612534,-79.4689789,0,-
2024-11-13T14:51:42.000Z,bFE019,3BKJHM7X0FF000000,43.7612534,-79.4689789,0,-
2024-11-13T15:21:41.000Z,bFE0A8,3BKJHM7X0FF000000,43.7612534,-79.4689789,0,-
2024-11-13T15:51:41.000Z,bFE0F9,3BKJHM7X0FF000000,43.7612534,-79.4689789,0,-
2024-11-13T16:21:42.000Z,bFE104,3BKJHM7X0FF000000,43.7612534,-79.4689789,0,-
2024-11-13T16:51:41.000Z,bFE10F,3BKJHM7X0FF000000,43.7612534,-79.4689789,0,-
2024-11-14T14:32:49.000Z,b26A286,3BKJHM7X0FF000000,-,-,-,208364500
2024-11-14T14:44:40.000Z,b26A37B,3BKJHM7X0FF000000,-,-,-,208364600
2024-11-14T14:47:38.000Z,b26A3AA,3BKJHM7X0FF000000,-,-,-,208364900
2024-11-14T14:51:17.000Z,b26A3FC,3BKJHM7X0FF000000,-,-,-,208365100
2024-11-14T14:53:40.000Z,b26A420,3BKJHM7X0FF000000,-,-,-,208365100
2024-11-14T15:27:04.000Z,b26A433,3BKJHM7X0FF000000,-,-,-,208365100
2024-11-14T15:37:22.000Z,b26A4A6,3BKJHM7X0FF000000,-,-,-,208365300
2024-11-14T15:41:00.000Z,b26A50E,3BKJHM7X0FF000000,-,-,-,208365500
2024-11-14T15:46:26.000Z,b26A584,3BKJHM7X0FF000000,-,-,-,208365700
2024-11-14T16:22:03.000Z,b26A5C9,3BKJHM7X0FF000000,-,-,-,208365700
2024-11-14T16:30:28.000Z,b26A671,3BKJHM7X0FF000000,-,-,-,208365900
2024-11-14T16:33:13.000Z,b26A6C1,3BKJHM7X0FF000000,-,-,-,208366100
2024-11-14T16:36:17.000Z,b26A758,3BKJHM7X0FF000000,-,-,-,208366200
2024-11-14T16:49:27.000Z,b26A7C2,3BKJHM7X0FF000000,-,-,-,208366200
2024-11-14T16:57:26.000Z,b26A8A7,3BKJHM7X0FF000000,-,-,-,208366400
2024-11-14T17:00:04.000Z,b26A8FA,3BKJHM7X0FF000000,-,-,-,208366600
2024-11-14T17:03:54.000Z,b26A960,3BKJHM7X0FF000000,-,-,-,208366800
2024-11-14T17:07:21.000Z,b26A9D5,3BKJHM7X0FF000000,-,-,-,208366900
2024-11-14T17:20:45.000Z,b26AA1B,3BKJHM7X0FF000000,-,-,-,208366900
2024-11-14T17:28:16.000Z,b26AAF1,3BKJHM7X0FF000000,-,-,-,208367100
2024-11-14T18:18:57.000Z,b26AC01,3BKJHM7X0FF000000,-,-,-,208367100
2024-11-14T18:26:25.000Z,b26AD04,3BKJHM7X0FF000000,-,-,-,208367300
2024-11-14T18:29:24.000Z,b26AD39,3BKJHM7X0FF000000,-,-,-,208367500
2024-11-14T18:38:48.000Z,b26AE74,3BKJHM7X0FF000000,-,-,-,208367700
2024-11-14T18:45:48.000Z,b26AF22,3BKJHM7X0FF000000,-,-,-,208367900
2024-11-14T18:48:53.000Z,b26AF93,3BKJHM7X0FF000000,-,-,-,208368100
2024-11-14T19:00:21.000Z,b26B0A3,3BKJHM7X0FF000000,-,-,-,208368100
