timestamp,id,vin,lat,lon,speed,odometer
2024-11-13T10:15:12.000Z,bFDA38,1FVACXDT0GH000000,43.7613831,-79.468956,0,-
2024-11-13T10:45:13.000Z,bFDB95,1FVACXDT0GH000000,43.7613831,-79.468956,0,-
2024-11-13T11:15:13.000Z,bFDD3E,1FVACXDT0GH000000,43.7613831,-79.468956,0,-
2024-11-13T11:45:13.000Z,bFDE0D,1FVACXDT0GH000000,43.7613831,-79.468956,0,-
2024-11-13T12:15:12.000Z,bFDE93,1FVACXDT0GH000000,43.7613831,-79.468956,0,-
2024-11-13T12:45:13.000Z,bFDECB,1FVACXDT0GH000000,43.7613831,-79.468956,0,-
2024-11-13T13:15:12.000Z,bFDED6,1FVACXDT0GH000000,43.7613831,-79.468956,0,-
2024-11-13T13:45:15.000Z,bFDF04,1FVACXDT0GH000000,43.7613831,-79.468956,0,-
2024-11-13T14:15:13.000Z,bFDF85,1FVACXDT0GH000000,43.7613831,-79.468956,0,-
2024-11-13T14:45:13.000Z,bFE006,1FVACXDT0GH000000,43.7613831,-79.468956,0,-
2024-11-13T15:15:13.000Z,bFE088,1FVACXDT0GH000000,43.7613831,-79.468956,0,-
2024-11-13T15:45:12.000Z,bFE0F7,1FVACXDT0GH000000,43.7613831,-79.468956,0,-
2024-11-13T16:15:13.000Z,bFE101,1FVACXDT0GH000000,43.7613831,-79.468956,0,-
2024-11-13T16:45:12.000Z,bFE10D,1FVACXDT0GH000000,43.7613831,-79.468956,0,-
2024-11-13T20:35:39.000Z,b2647FC,1FVACXDT0GH000000,-,-,-,127978700
2024-11-13T20:50:16.000Z,b264A8E,1FVACXDT0GH000000,-,-,-,127978900
2024-11-13T20:58:08.000Z,b264C0F,1FVACXDT0GH000000,-,-,-,127978900
2024-11-13T21:04:24.000Z,b264CFC,1FVACXDT0GH000000,-,-,-,127979100
2024-11-13T21:07:37.000Z,b264D94,1FVACXDT0GH000000,-,-,-,127979300
2024-11-13T21:10:38.000Z,b264E26,1FVACXDT0GH000000,-,-,-,127979500
2024-11-13T21:15:08.000Z,b264F20,1FVACXDT0GH000000,-,-,-,127979700
2024-11-13T21:18:09.000Z,b265059,1FVACXDT0GH000000,-,-,-,127979800
2024-11-13T21:24:48.000Z,b265233,1FVACXDT0GH000000,-,-,-,127980100
2024-11-13T21:26:52.000Z,b2652A3,1FVACXDT0GH000000,-,-,-,127980100
2024-11-13T22:05:18.000Z,b265557,1FVACXDT0GH000000,-,-,-,127980100
2024-11-13T22:14:29.000Z,b265737,1FVACXDT0GH000000,-,-,-,127980300
2024-11-13T22:17:44.000Z,b2657CA,1FVACXDT0GH000000,-,-,-,127980400
2024-11-13T22:23:16.000Z,b2658B7,1FVACXDT0GH000000,-,-,-,127980700
2024-11-13T22:30:43.000Z,b26596B,1FVACXDT0GH000000,-,-,-,127980700
2024-11-13T22:37:34.000Z,b265ABD,1FVACXDT0GH000000,-,-,-,127980900
2024-11-13T22:44:11.000Z,b265C66,1FVACXDT0GH000000,-,-,-,127981100
2024-11-13T22:55:38.000Z,b265EFB,1FVACXDT0GH000000,-,-,-,127981200
2024-11-13T23:06:39.000Z,b2660A1,1FVACXDT0GH000000,-,-,-,127981200
2024-11-13T23:18:36.000Z,b26648F,1FVACXDT0GH000000,-,-,-,127981400
2024-11-13T23:21:42.000Z,b266551,1FVACXDT0GH000000,-,-,-,127981500
2024-11-13T23:38:42.000Z,b2666AF,1FVACXDT0GH000000,-,-,-,127981500
2024-11-13T23:45:12.000Z,b266827,1FVACXDT0GH000000,-,-,-,127981500
2024-11-14T00:09:28.000Z,b266BFC,1FVACXDT0GH000000,-,-,-,127981500
2024-11-14T00:27:03.000Z,b266ECC,1FVACXDT0GH000000,-,-,-,127981700
2024-11-14T00:31:49.000Z,b266FC4,1FVACXDT0GH000000,-,-,-,127981900
2024-11-14T00:57:34.000Z,b2671EA,1FVACXDT0GH000000,-,-,-,127981900
2024-11-14T00:57:35.000Z,b2671F2,1FVACXDT0GH000000,-,-,-,127981900
2024-11-14T01:07:03.000Z,b2673EF,1FVACXDT0GH000000,-,-,-,127982100
2024-11-14T01:10:56.000Z,b26750B,1FVACXDT0GH000000,-,-,-,127982300
2024-11-14T01:14:19.000Z,b267627,1FVACXDT0GH000000,-,-,-,127982500
2024-11-14T01:16:41.000Z,b2676E5,1FVACXDT0GH000000,-,-,-,127982600
2024-11-14T01:18:16.000Z,b267753,1FVACXDT0GH000000,-,-,-,127982900
2024-11-14T01:20:37.000Z,b267829,1FVACXDT0GH000000,-,-,-,127983100
2024-11-14T01:23:40.000Z,b2678CD,1FVACXDT0GH000000,-,-,-,127983200
2024-11-14T01:47:21.000Z,b267B0D,1FVACXDT0GH000000,-,-,-,127983200
2024-11-14T01:51:13.000Z,b267BEB,1FVACXDT0GH000000,-,-,-,127983400
2024-11-14T02:02:05.000Z,b267C9A,1FVACXDT0GH000000,-,-,-,127983600
2024-11-14T02:03:45.000Z,b267CED,1FVACXDT0GH000000,-,-,-,127983700
2024-11-14T02:05:02.000Z,b267CFF,1FVACXDT0GH000000,-,-,-,127983900
2024-11-14T02:06:30.000Z,b267D1B,1FVACXDT0GH000000,-,-,-,127984100
2024-11-14T02:08:10.000Z,b267D43,1FVACXDT0GH000000,-,-,-,127984300
2024-11-14T02:10:19.000Z,b267D76,1FVACXDT0GH000000,-,-,-,127984500
2024-11-14T02:15:26.000Z,b267EA9,1FVACXDT0GH000000,-,-,-,127984700
2024-11-14T02:23:54.000Z,b267FAE,1FVACXDT0GH000000,-,-,-,127984800
2024-11-14T20:20:47.000Z,b26B5C1,1FVACXDT0GH000000,-,-,-,127984800
2024-11-14T20:20:48.000Z,b26B5CA,1FVACXDT0GH000000,-,-,-,127984800
2024-11-14T20:34:14.000Z,b26B714,1FVACXDT0GH000000,-,-,-,127985000
2024-11-14T20:36:32.000Z,b26B75E,1FVACXDT0GH000000,-,-,-,127985100
2024-11-14T20:38:07.000Z,b26B7B5,1FVACXDT0GH000000,-,-,-,127985300
2024-11-14T20:39:30.000Z,b26B7D0,1FVACXDT0GH000000,-,-,-,127985500
2024-11-14T20:40:56.000Z,b26B7E8,1FVACXDT0GH000000,-,-,-,127985700
2024-11-14T20:42:33.000Z,b26B800,1FVACXDT0GH000000,-,-,-,127985900
2024-11-14T20:44:13.000Z,b26B852,1FVACXDT0GH000000,-,-,-,127986100
2024-11-14T20:45:34.000Z,b26B890,1FVACXDT0GH000000,-,-,-,127986300
2024-11-14T20:46:51.000Z,b26B899,1FVACXDT0GH000000,-,-,-,127986500
