timestamp,id,vin,lat,lon,speed,odometer
2024-11-13T12:19:08.000Z,bFDE95,3HSDWTZR0LN000000,43.7604866,-79.4687195,0,-
2024-11-13T12:30:42.000Z,bFDE9A,3HSDWTZR0LN000000,43.7604866,-79.4687195,0,-
2024-11-13T12:30:46.000Z,bFDE9C,3HSDWTZR0LN000000,43.7604866,-79.4687195,0,-
2024-11-13T12:31:15.000Z,bFDE9D,3HSDWTZR0LN000000,43.760437,-79.4685669,0,-
2024-11-13T12:31:45.000Z,bFDE9E,3HSDWTZR0LN000000,43.760437,-79.4685669,0,-
2024-11-13T12:33:23.000Z,bFDE9F,3HSDWTZR0LN000000,43.7604866,-79.46875,2,-
2024-11-13T12:33:24.000Z,bFDEA0,3HSDWTZR0LN000000,43.7604866,-79.4687729,2,-
2024-11-13T12:33:49.000Z,bFDEA1,3HSDWTZR0LN000000,43.7607689,-79.4688034,5,-
2024-11-13T12:34:40.000Z,bFDEA3,3HSDWTZR0LN000000,43.7609482,-79.4675674,8,-
2024-11-13T12:34:55.000Z,bFDEA4,3HSDWTZR0LN000000,43.7613297,-79.4676971,15,-
2024-11-13T12:35:02.000Z,bFDEA5,3HSDWTZR0LN000000,43.7614861,-79.4677734,0,-
2024-11-13T12:35:03.000Z,bFDEA6,3HSDWTZR0LN000000,43.7614861,-79.4677734,0,-
2024-11-13T12:35:36.000Z,bFDEA7,3HSDWTZR0LN000000,43.7615356,-79.467804,2,-
2024-11-13T12:35:42.000Z,bFDEA8,3HSDWTZR0LN000000,43.7615623,-79.4678268,0,-
2024-11-13T12:35:58.000Z,bFDEA9,3HSDWTZR0LN000000,43.7615891,-79.4678268,3,-
2024-11-13T12:36:16.000Z,bFDEAB,3HSDWTZR0LN000000,43.7620239,-79.4679031,10,-
2024-11-13T12:36:29.000Z,bFDEAC,3HSDWTZR0LN000000,43.7619438,-79.4681091,5,-
2024-11-13T12:36:42.000Z,bFDEAD,3HSDWTZR0LN000000,43.7618446,-79.467926,5,-
2024-11-13T12:36:51.000Z,bFDEAE,3HSDWTZR0LN000000,43.7617645,-79.4678268,6,-
2024-11-13T12:37:07.000Z,bFDEAF,3HSDWTZR0LN000000,43.7615891,-79.4678802,0,-
2024-11-13T12:37:10.000Z,bFDEB0,3HSDWTZR0LN000000,43.7615891,-79.4678802,2,-
2024-11-13T12:37:11.000Z,bFDEB1,3HSDWTZR0LN000000,43.7615891,-79.4678802,0,-
2024-11-13T12:37:13.000Z,bFDEB2,3HSDWTZR0LN000000,43.7615891,-79.4679031,1,-
2024-11-13T12:37:15.000Z,bFDEB3,3HSDWTZR0LN000000,43.7615623,-79.4679031,0,-
2024-11-13T12:37:16.000Z,bFDEB4,3HSDWTZR0LN000000,43.7615623,-79.4679031,2,-
2024-11-13T12:37:31.000Z,bFDEB5,3HSDWTZR0LN000000,43.7615356,-79.4680862,3,-
2024-11-13T12:37:42.000Z,bFDEB6,3HSDWTZR0LN000000,43.7614326,-79.4684143,14,-
2024-11-13T12:37:50.000Z,bFDEB7,3HSDWTZR0LN000000,43.7613297,-79.4686966,5,-
2024-11-13T12:38:06.000Z,bFDEB8,3HSDWTZR0LN000000,43.7611771,-79.4692383,8,-
2024-11-13T12:38:19.000Z,bFDEB9,3HSDWTZR0LN000000,43.7613297,-79.4693604,6,-
2024-11-13T12:38:35.000Z,bFDEBA,3HSDWTZR0LN000000,43.7615089,-79.4694138,0,-
2024-11-13T12:38:39.000Z,bFDEBB,3HSDWTZR0LN000000,43.7615089,-79.4694138,4,-
2024-11-13T12:38:46.000Z,bFDEBC,3HSDWTZR0LN000000,43.7614861,-79.4693909,0,-
2024-11-13T12:38:59.000Z,bFDEBD,3HSDWTZR0LN000000,43.7614326,-79.4693604,1,-
2024-11-13T12:39:04.000Z,bFDEBE,3HSDWTZR0LN000000,43.7614098,-79.4693604,0,-
2024-11-13T12:39:07.000Z,bFDEBF,3HSDWTZR0LN000000,43.7614098,-79.4693604,3,-
2024-11-13T12:39:09.000Z,bFDEC0,3HSDWTZR0LN000000,43.7614098,-79.4693604,0,-
2024-11-13T12:39:18.000Z,bFDEC1,3HSDWTZR0LN000000,43.7613831,-79.4693375,2,-
2024-11-13T12:39:21.000Z,bFDEC2,3HSDWTZR0LN000000,43.7613564,-79.4693375,0,-
2024-11-13T12:39:24.000Z,bFDEC3,3HSDWTZR0LN000000,43.7613564,-79.4693375,2,-
2024-11-13T12:39:29.000Z,bFDEC4,3HSDWTZR0LN000000,43.7613297,-79.4693375,0,-
2024-11-13T12:39:34.000Z,bFDEC5,3HSDWTZR0LN000000,43.7613068,-79.4693375,2,-
2024-11-13T12:39:35.000Z,bFDEC6,3HSDWTZR0LN000000,43.7613068,-79.4693375,0,-
2024-11-13T12:39:58.000Z,bFDEC7,3HSDWTZR0LN000000,43.7613068,-79.4693375,0,-
2024-11-13T12:40:29.000Z,bFDEC8,3HSDWTZR0LN000000,43.7613068,-79.4693375,0,-
2024-11-13T12:40:29.000Z,b263760,3HSDWTZR0LN000000,-,-,-,81741300
2024-11-13T12:46:12.000Z,bFDECC,3HSDWTZR0LN000000,43.7612305,-79.4692841,0,-
2024-11-13T13:22:24.000Z,bFDED9,3HSDWTZR0LN000000,43.7612305,-79.4692841,0,-
2024-11-13T13:36:02.000Z,bFDEDE,3HSDWTZR0LN000000,43.7612305,-79.4692841,0,-
2024-11-13T13:36:02.000Z,b2637A5,3HSDWTZR0LN000000,-,-,-,81741300
2024-11-13T13:36:06.000Z,bFDEDF,3HSDWTZR0LN000000,43.7612305,-79.4692841,0,-
2024-11-13T13:36:12.000Z,bFDEE0,3HSDWTZR0LN000000,43.7613564,-79.4692612,0,-
2024-11-13T13:37:05.000Z,bFDEE2,3HSDWTZR0LN000000,43.7613564,-79.4692612,0,-
2024-11-13T13:38:44.000Z,bFDEE3,3HSDWTZR0LN000000,43.7613564,-79.4692612,0,-
2024-11-13T13:38:51.000Z,bFDEE4,3HSDWTZR0LN000000,43.7612534,-79.4693604,3,-
2024-11-13T13:38:53.000Z,bFDEE5,3HSDWTZR0LN000000,43.7612534,-79.4693604,0,-
2024-11-13T13:38:54.000Z,bFDEE6,3HSDWTZR0LN000000,43.7612801,-79.4693604,2,-
2024-11-13T13:38:55.000Z,bFDEE7,3HSDWTZR0LN000000,43.7612801,-79.4693604,0,-
2024-11-13T13:39:08.000Z,bFDEE8,3HSDWTZR0LN000000,43.7612801,-79.4693375,2,-
2024-11-13T13:39:09.000Z,bFDEE9,3HSDWTZR0LN000000,43.7612801,-79.4693375,0,-
2024-11-13T13:39:39.000Z,bFDEEA,3HSDWTZR0LN000000,43.7612534,-79.4692841,4,-
2024-11-13T13:39:55.000Z,bFDEEB,3HSDWTZR0LN000000,43.7613297,-79.4688263,18,-
2024-11-13T13:40:01.000Z,bFDEEC,3HSDWTZR0LN000000,43.7614594,-79.4684143,24,-
2024-11-13T13:40:15.000Z,bFDEED,3HSDWTZR0LN000000,43.7616119,-79.4679794,0,-
2024-11-13T13:40:16.000Z,bFDEEE,3HSDWTZR0LN000000,43.7616119,-79.4679794,1,-
2024-11-13T13:40:23.000Z,bFDEEF,3HSDWTZR0LN000000,43.7616386,-79.4679031,2,-
