timestamp,id,vin,lat,lon,speed,odometer
2024-11-13T12:23:30.000Z,bFDE98,3BKJHM7X0GF000000,43.7611275,-79.4693909,0,-
2024-11-13T12:53:30.000Z,bFDECF,3BKJHM7X0GF000000,43.7611275,-79.4693909,0,-
2024-11-13T13:23:30.000Z,bFDEDA,3BKJHM7X0GF000000,43.7611275,-79.4693909,0,-
2024-11-13T13:53:32.000Z,bFDF2B,3BKJHM7X0GF000000,43.7611275,-79.4693909,0,-
2024-11-13T14:23:30.000Z,bFDFAD,3BKJHM7X0GF000000,43.7611275,-79.4693909,0,-
2024-11-13T14:53:31.000Z,bFE023,3BKJHM7X0GF000000,43.7611275,-79.4693909,0,-
2024-11-13T15:23:30.000Z,bFE0AB,3BKJHM7X0GF000000,43.7611275,-79.4693909,0,-
2024-11-13T15:53:30.000Z,bFE0FA,3BKJHM7X0GF000000,43.7611275,-79.4693909,0,-
2024-11-13T16:23:30.000Z,bFE105,3BKJHM7X0GF000000,43.7611275,-79.4693909,0,-
2024-11-13T16:53:30.000Z,bFE110,3BKJHM7X0GF000000,43.7611275,-79.4693909,0,-
2024-11-14T03:06:31.000Z,b268247,3BKJHM7X0GF000000,-,-,-,132251900
2024-11-14T03:07:52.000Z,b26828E,3BKJHM7X0GF000000,-,-,-,132251900
2024-11-14T03:40:08.000Z,b26848B,3BKJHM7X0GF000000,-,-,-,132251900
2024-11-14T03:41:19.000Z,b2684BE,3BKJHM7X0GF000000,-,-,-,132251900
2024-11-14T03:46:58.000Z,b26851B,3BKJHM7X0GF000000,-,-,-,132251900
2024-11-14T03:58:11.000Z,b268634,3BKJHM7X0GF000000,-,-,-,132252000
2024-11-14T04:06:16.000Z,b268680,3BKJHM7X0GF000000,-,-,-,132252000
2024-11-14T04:11:18.000Z,b2686FA,3BKJHM7X0GF000000,-,-,-,132252100
2024-11-14T04:17:02.000Z,b26871C,3BKJHM7X0GF000000,-,-,-,132252100
2024-11-14T04:24:57.000Z,b26879D,3BKJHM7X0GF000000,-,-,-,132252300
2024-11-14T04:27:59.000Z,b2687B9,3BKJHM7X0GF000000,-,-,-,132252500
2024-11-14T04:30:48.000Z,b2687D1,3BKJHM7X0GF000000,-,-,-,132252700
2024-11-14T04:35:56.000Z,b26882E,3BKJHM7X0GF000000,-,-,-,132252900
2024-11-14T04:41:37.000Z,b26888C,3BKJHM7X0GF000000,-,-,-,132253100
2024-11-14T04:47:57.000Z,b2688E8,3BKJHM7X0GF000000,-,-,-,132253300
2024-11-14T04:55:31.000Z,b268942,3BKJHM7X0GF000000,-,-,-,132253500
2024-11-14T05:01:42.000Z,b268998,3BKJHM7X0GF000000,-,-,-,132253700
2024-11-14T05:07:54.000Z,b268A1D,3BKJHM7X0GF000000,-,-,-,132253900
2024-11-14T05:08:46.000Z,b268A3B,3BKJHM7X0GF000000,-,-,-,132253900
2024-11-14T05:16:16.000Z,b268A60,3BKJHM7X0GF000000,-,-,-,132253900
2024-11-14T05:26:07.000Z,b268B3D,3BKJHM7X0GF000000,-,-,-,132254100
2024-11-14T05:30:04.000Z,b268B87,3BKJHM7X0GF000000,-,-,-,132254100
2024-11-14T05:42:52.000Z,b268C38,3BKJHM7X0GF000000,-,-,-,132254100
2024-11-14T05:53:32.000Z,b268D55,3BKJHM7X0GF000000,-,-,-,132254300
2024-11-14T05:57:48.000Z,b268DC2,3BKJHM7X0GF000000,-,-,-,132254400
2024-11-14T06:05:50.000Z,b268E33,3BKJHM7X0GF000000,-,-,-,132254400
2024-11-14T06:13:30.000Z,b268EBB,3BKJHM7X0GF000000,-,-,-,132254600
2024-11-14T06:22:54.000Z,b268EDB,3BKJHM7X0GF000000,-,-,-,132254600
2024-11-14T06:33:34.000Z,b268F50,3BKJHM7X0GF000000,-,-,-,132254700
2024-11-14T06:45:14.000Z,b268F70,3BKJHM7X0GF000000,-,-,-,132254700
2024-11-14T06:53:39.000Z,b269024,3BKJHM7X0GF000000,-,-,-,132254800
2024-11-14T06:58:04.000Z,b269064,3BKJHM7X0GF000000,-,-,-,132254800
2024-11-14T07:02:09.000Z,b2690F5,3BKJHM7X0GF000000,-,-,-,132254900
2024-11-14T07:15:47.000Z,b2691B3,3BKJHM7X0GF000000,-,-,-,132254900
2024-11-14T07:25:29.000Z,b2692D0,3BKJHM7X0GF000000,-,-,-,132255000
