timestamp,id,vin,lat,lon,speed,odometer
2024-11-13T12:12:44.000Z,bFDE92,1HTEUMMP0LH000000,43.7611504,-79.4692383,0,-
2024-11-13T12:42:54.000Z,bFDEC9,1HTEUMMP0LH000000,43.7611504,-79.4692383,0,-
2024-11-13T13:12:44.000Z,bFDED4,1HTEUMMP0LH000000,43.7611504,-79.4692383,0,-
2024-11-13T13:42:44.000Z,bFDEFA,1HTEUMMP0LH000000,43.7611504,-79.4692383,0,-
2024-11-13T14:12:44.000Z,bFDF78,1HTEUMMP0LH000000,43.7611504,-79.4692383,0,-
2024-11-13T14:43:08.000Z,bFDFFD,1HTEUMMP0LH000000,43.7611504,-79.4692383,0,-
2024-11-13T15:12:44.000Z,bFE07D,1HTEUMMP0LH000000,43.7611504,-79.4692383,0,-
2024-11-13T15:42:44.000Z,bFE0F5,1HTEUMMP0LH000000,43.7611504,-79.4692383,0,-
2024-11-13T16:12:44.000Z,bFE100,1HTEUMMP0LH000000,43.7611504,-79.4692383,0,-
2024-11-13T16:42:44.000Z,bFE10B,1HTEUMMP0LH000000,43.7611504,-79.4692383,0,-
2024-11-13T20:31:09.000Z,b2647BB,1HTEUMMP0LH000000,-,-,-,14037900
2024-11-13T20:39:49.000Z,b2648A8,1HTEUMMP0LH000000,-,-,-,14038100
2024-11-13T20:42:08.000Z,b26492F,1HTEUMMP0LH000000,-,-,-,14038300
2024-11-13T20:43:34.000Z,b264963,1HTEUMMP0LH000000,-,-,-,14038500
2024-11-13T20:44:59.000Z,b264994,1HTEUMMP0LH000000,-,-,-,14038700
2024-11-13T20:46:29.000Z,b2649DA,1HTEUMMP0LH000000,-,-,-,14038900
2024-11-13T20:47:51.000Z,b264A2A,1HTEUMMP0LH000000,-,-,-,14039100
2024-11-13T20:51:04.000Z,b264ACD,1HTEUMMP0LH000000,-,-,-,14039300
2024-11-13T20:54:24.000Z,b264BA0,1HTEUMMP0LH000000,-,-,-,14039400
2024-11-13T21:02:50.000Z,b264C98,1HTEUMMP0LH000000,-,-,-,14039400
2024-11-13T21:08:49.000Z,b264DC7,1HTEUMMP0LH000000,-,-,-,14039600
2024-11-13T21:11:57.000Z,b264E6C,1HTEUMMP0LH000000,-,-,-,14039800
